frame.len,frame.time_delta,ip.hdr_len,ip.len,ip.flags.mf,ip.flags.rb,ip.flags.df,ip.ttl,ip.proto,udp.length,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,arp.opcode,arp.hw.size,arp.pro.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,mqtt.msg,mqtt.msgtype,mqtt.retain,mqtt.proto_le,mqtt.hdrflags,mqtt.conflags,coap.code,coap.type,modbus.func_code,modbus.regval_uint16,modbus.reference_num,http.content_length,http.request.method,dns.count.answers,mbtcp.len,label
1086,0.321856,20,1072,0,0,1,60,17,249,26385,8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,3,0,0,Normal
1149,0.9649939866405944,20,1127,0,0,0,120,17,340,32244,8452,0,0,0,0,0,0,0,0,0,0,0,2,10633854,1,0,0,0,0,4,0,0,0,221,174,2569,3,0,0,Ransomware
1000,0.7492195169860746,20,1003,0,0,1,120,1,13,0,387,0,18236450,0,0,0,0,0,0,0,0,63873,66,909121799,0,0,0,0,0,0,0,0,0,422,559,0,0,0,2,Normal
1152,0.8761530377525689,20,1137,0,0,1,121,6,0,6292,0,329,105957270,0,0,1,0,1,0,0,0,0,1,2365579,1,0,0,0,0,3,0,0,0,26,280,196,0,0,2,Scanning
1459,0.978448,20,1445,0,0,0,128,6,0,1363,8080,323,1747654202,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,Normal
383,1.2791035693872825,20,325,0,0,1,129,6,2,9015,8666,233,1088249488,1,0,0,0,1,0,0,0,749,5,3781649,0,0,0,0,0,0,0,0,0,190,304,2489,2,0,0,DoS_TCP
1437,1.0741642554501434,20,1484,0,0,0,124,1,38,1592,73,17,30098262,0,0,0,0,0,0,0,0,11953,151,853250998,0,0,0,0,1,1,0,0,0,191,176,106,0,0,0,DoS_TCP
1235,0.995533,20,1221,0,0,0,32,17,97,16330,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49968,50604,0,0,0,259,Normal
1391,0.028089475524280077,20,1396,0,0,0,60,1,5,84,0,16,11399574,0,0,0,0,0,0,0,0,4681,252,838343474,0,0,0,0,0,0,0,0,0,0,631,54,0,0,1,DoS_UDP
436,0.8474299318719528,20,402,0,0,0,121,1,0,288,0,5,15583961,0,0,0,0,0,0,0,0,46991,112,729902365,0,0,0,0,0,0,0,0,0,0,267,0,0,0,2,Normal
851,0.8411776175143119,20,844,0,0,1,64,17,971,37238,0,16,0,0,0,0,0,0,0,0,0,0,2,5872674,0,0,0,0,0,2,0,0,0,64,0,54,0,0,1,Normal
860,0.6980559409760206,20,851,0,0,1,130,1,0,0,0,49,52143904,0,0,0,0,0,0,0,0,13675,165,270802134,0,0,0,0,0,1,0,0,0,0,0,119,0,0,0,Normal
781,0.990320439000145,20,790,0,0,0,255,1,0,0,469,21,65966554,0,0,0,0,0,0,0,0,32729,215,615410548,0,0,0,0,3,1,0,0,0,340,0,96,0,0,1,MITM_Attack
490,0.475880294390637,20,440,0,0,1,58,6,0,34797,0,187,1176460471,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,Normal
1283,0.8445312876188853,20,1234,0,0,0,65,6,11,32426,0,862,1271006056,1,0,0,1,1,0,0,0,0,0,14191574,0,0,0,0,0,1,0,0,0,661,938,0,0,0,2,Normal
1079,0.011352752189261527,20,1075,0,0,1,125,17,1335,21338,7719,0,0,0,0,0,0,0,0,0,0,0,0,1783084,0,0,0,0,2,1,0,0,0,0,734,3674,1,0,0,Normal
1119,1.156108974495908,20,1108,0,0,0,60,17,1072,20204,421,3,2420144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,338,0,4269,2,0,0,DoS_TCP
553,0.8189861939827083,20,543,0,0,0,66,6,0,11889,0,745,275012535,1,0,1,1,1,0,0,0,505,3,0,0,0,0,0,0,1,0,0,0,408,0,0,0,5,1,MITM_Attack
651,0.45022395957853856,20,627,0,0,0,126,6,17,4891,93,145,1356361414,1,1,1,1,1,1,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,656,9,0,0,0,MITM_Attack
1462,0.5104898819824365,20,1417,0,0,0,122,6,0,29103,8905,1402,688993267,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,805,1985,2,0,0,Scanning
1365,1.0573731237251043,20,1341,0,0,0,32,6,11,41419,8446,1456,2147136659,0,1,0,0,1,1,6,4,0,3,0,23,2,1,2,64,225,0,0,0,253,33,43,0,0,3,Scanning
454,0.447834,20,440,0,0,1,60,6,0,34332,22,142,1186473561,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1137,0.8133005967045203,20,1098,0,0,0,126,17,668,2666,6023,22,10792515,0,0,0,0,0,0,0,0,0,6,9774932,0,0,0,0,0,0,3,2,0,41,0,0,0,0,0,DoS_TCP
1489,1.381835274483578,20,1458,0,0,0,64,6,1,12181,0,639,1733629747,0,1,0,1,1,0,0,0,0,4,12425909,0,0,0,0,3,1,0,0,0,211,237,73,0,9,0,Normal
961,0.237567,20,947,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3783,122,762123506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1013,0.36050851967839176,20,975,0,0,0,62,1,16,624,0,0,98520561,0,0,0,0,0,0,0,0,25581,234,102613013,1,0,0,0,0,0,0,0,0,512,350,0,0,0,0,MITM_Attack
857,0.09441155745115895,20,808,0,0,0,250,1,23,333,241,15,24657022,0,0,0,0,0,0,0,0,59557,57,507345217,1,0,0,0,2,0,0,0,0,0,741,0,0,0,1,Normal
842,0.9325134614041336,20,831,0,0,1,125,6,0,11817,11995,317,1841912950,0,1,1,0,1,0,0,0,76,0,23849996,0,0,0,0,0,0,0,0,0,1076,128,21,0,0,0,Normal
820,1.2386579212459135,20,746,0,0,0,32,1,4,0,89,0,0,0,0,0,0,0,0,0,0,34098,53,399176156,0,0,0,0,1,3,0,0,0,0,186,24,0,0,3,DoS_UDP
571,0.034764,20,557,0,0,1,128,6,0,7368,8883,786,1795875043,0,0,1,1,1,0,0,0,0,0,0,20,8,1,3,157,254,0,0,0,0,0,0,0,0,0,Normal
981,0.28093761732894706,20,986,0,0,0,255,1,6,445,342,0,0,0,0,0,0,0,0,0,0,57615,205,200906731,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,Normal
1100,1.14808666331868,20,1110,0,0,0,128,6,0,58995,5488,730,635540557,0,0,0,1,1,0,0,0,7,0,13767149,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,DoS_TCP
1323,0.8495307619993115,20,1259,0,0,1,132,1,28,1257,153,0,0,0,0,0,0,0,0,0,0,28389,191,840033542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DoS_UDP
1191,0.6683750517323941,20,1163,0,0,1,36,6,20,13457,8872,775,41075754,0,0,1,1,1,0,0,0,0,5,0,4,4,1,5,48,102,0,0,0,0,265,0,0,0,0,Normal
924,0.07644004088228169,20,903,0,0,1,36,6,11,17415,841,1281,786974322,0,1,0,1,1,0,0,0,0,0,7602821,0,0,0,0,0,2,0,0,0,0,195,0,0,1,0,Normal
1118,0.6496385532926341,20,1073,0,0,1,120,6,0,21915,109,989,485346014,1,1,1,0,1,0,0,0,216,0,0,0,0,0,0,0,0,0,0,17,36358,63215,29,0,0,128,Normal
594,1.0921184647208275,20,592,0,0,1,64,6,11,51885,8458,691,1702147025,1,0,1,0,1,0,0,0,690,3,0,29,4,0,3,121,240,0,0,0,255,0,6,0,0,0,Normal
857,0.18124007314586313,20,869,0,0,0,65,6,21,3056,0,917,1732205377,1,1,1,1,1,0,0,0,377,0,1346865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DoS_UDP
1165,0.56491,20,1151,0,0,0,128,17,537,14380,8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,0,0,DoS_UDP
361,1.445295,20,347,0,0,0,32,6,0,61701,502,180,275223478,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52513,37548,0,0,0,188,Scanning
375,0.7582823097377065,20,381,0,0,1,255,17,714,61552,358,0,4391712,0,0,0,0,0,0,0,0,1042,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scanning
215,1.166035724112867,20,215,0,0,0,255,6,0,40008,0,231,1133720060,1,1,1,1,1,0,0,0,528,0,0,1,0,0,0,0,5,0,0,0,210,0,3541,0,0,1,Normal
1101,1.4350582323158134,20,1065,0,0,0,123,17,344,32946,23799,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,4,Normal
1000,0.7475557334466055,20,1003,0,0,1,59,1,0,768,0,26,0,0,0,0,0,0,0,0,0,29635,201,271019047,0,0,0,0,1,5,0,0,0,0,291,0,0,0,0,Fingerprinting
524,1.2505864348911069,20,472,0,0,1,255,6,0,17082,9210,1175,1765820507,0,0,0,1,1,0,0,0,0,4,18960441,72,13,1,3,104,177,0,0,0,234,0,94,0,0,1,MITM_Attack
1449,0.2191824496165288,20,1403,0,0,0,32,6,23,11331,8735,1456,1672054609,1,1,1,0,1,0,0,0,0,0,0,35,12,0,5,244,66,0,0,0,381,103,0,0,0,0,Normal
1190,1.4284243467225672,20,1160,0,0,0,66,1,10,406,0,2,0,0,0,0,0,0,0,0,0,24157,160,18012257,0,0,0,0,0,5,0,0,0,0,29,25,0,0,0,Normal
1480,1.4570636369824164,20,1454,0,0,0,58,17,1439,40460,0,0,26112773,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,1,0,0,0,209,151,3642,3,0,0,Scanning
1498,0.11775344055933168,20,1484,0,0,1,36,2,10,179,360,0,0,0,0,0,0,0,0,0,0,30958,27,254825978,0,0,0,0,2,0,0,0,0,0,0,56,0,0,0,Ransomware
478,0.512053081956906,20,450,0,0,0,32,6,0,63163,26802,33,1099067728,0,1,0,0,1,0,0,0,440,6,290152,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Normal
560,0.3816865324992003,20,530,0,0,0,66,1,0,3443,820,0,0,0,0,0,0,0,0,0,0,29895,99,690250824,1,0,0,0,1,1,0,0,0,778,116,73,0,0,3,Normal
1110,0.3863325030112789,20,1082,0,0,0,67,6,0,42240,7380,973,1812274458,0,0,1,1,1,0,0,0,0,0,4221541,0,0,0,0,0,0,0,0,0,276,0,478,1,0,0,Normal
944,0.2440149151993473,20,956,0,0,1,58,6,4,55520,8303,599,1317150516,0,0,1,1,1,0,0,0,0,2,20743816,1,0,0,0,1,0,0,0,0,190,104,4961,3,0,0,DoS_UDP
306,1.2036586702532113,20,302,0,0,1,128,6,0,14748,53798,1401,1521649671,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,29,540,0,0,0,0,Normal
1363,1.2476909848163942,20,1361,0,0,0,37,6,8,59372,8918,259,523534820,1,0,0,1,1,0,0,0,964,0,27631750,0,0,0,0,0,2,0,0,0,153,257,4207,1,0,1,Normal
688,0.9160083683464018,20,700,0,0,1,65,17,1037,13622,0,0,32511574,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DoS_TCP
444,0.2105463646663785,20,422,0,0,1,66,17,977,15863,9522,17,23899866,0,0,0,0,0,0,0,0,0,0,0,54,7,0,1,82,140,0,0,0,0,560,0,0,0,1,Normal
78,0.6444241033143475,20,58,0,0,1,38,17,381,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4776,2,0,2,Normal
971,0.6675169136008827,20,905,0,0,0,255,6,2,47134,152,109,570139252,0,1,0,1,1,0,0,0,470,0,10250593,0,0,0,0,0,1,0,0,0,139,0,18,0,3,4,DoS_TCP
837,0.6262518924050967,20,835,0,0,0,33,17,403,31135,0,36,0,0,0,0,0,0,0,0,0,1025,0,0,1,0,0,0,1,1,0,0,0,469,161,14,0,0,0,Ransomware
180,0.9813594603038927,20,168,0,0,1,248,17,1397,52104,5946,12,32855226,0,0,0,0,0,0,0,0,162,0,1762587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Normal
732,0.36780302889437155,20,711,0,0,0,32,17,1375,46745,8977,0,51905693,0,0,0,0,0,0,0,0,0,0,17099239,97,9,0,3,45,162,0,0,0,601,553,55,0,0,0,Normal
795,0.42207095053290256,20,748,0,0,1,122,6,4,8279,0,94,1139922043,1,1,0,1,1,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,767,206,36,0,0,2,Password
1325,0.8734655921527408,20,1275,0,0,0,52,6,0,33897,1381,867,1197071988,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,3,Normal
250,0.6379018123053758,20,274,0,0,0,255,1,0,622,727,16,0,0,0,0,0,0,0,0,0,56559,213,218474098,1,0,0,0,0,0,0,0,0,280,0,13,0,0,0,Password
1014,1.2069234285433017,20,1003,0,0,0,60,6,26,25101,49981,461,691219748,0,0,0,1,1,0,0,0,0,2,11456888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal
1419,1.304123,20,1405,0,0,0,120,6,0,17314,5683,1359,1653032484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,Fingerprinting
192,1.404383528470773,20,168,0,0,0,251,6,20,56023,134,206,1767417226,0,0,1,1,1,0,0,0,164,0,0,0,0,0,0,1,0,0,0,14,12602,44847,0,0,0,172,Normal
577,0.7090348390746508,20,549,0,0,1,66,1,0,278,0,3,1774020,0,0,0,0,0,0,0,0,58101,127,792545434,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal
678,0.865265,20,664,0,0,0,32,6,0,44504,5683,409,1779466167,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,Password
338,0.9716405947107749,20,268,0,0,0,67,17,77,48243,76,8,14655980,0,0,0,0,0,0,0,0,0,5,8452797,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Normal
1228,0.63737,20,1214,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5910,55,548307963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1315,0.6374989492213438,20,1340,0,0,0,59,6,0,2733,8393,1013,505254510,0,1,0,0,1,0,0,0,250,2,0,1,0,0,0,0,0,0,0,0,0,98,3652,4,0,1,Normal
1443,1.420677,20,1429,0,0,0,120,6,0,54833,443,1135,766590443,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,1,0,0,DoS_TCP
194,0.6706388838132591,20,166,0,0,0,63,6,14,50600,9043,181,465540850,1,0,0,1,1,0,0,0,771,0,10841739,0,0,0,0,0,0,0,0,0,132,35,2038,2,0,1,Normal
1150,0.5426289715787366,20,1149,0,0,1,62,6,0,12589,7810,930,91314502,0,0,1,1,1,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,1353,0,0,1,Normal
530,0.20190140013612673,20,567,0,0,1,130,17,1410,47497,526,0,3890715,0,0,0,0,0,0,0,0,0,0,4320631,0,0,0,0,0,0,0,0,0,0,181,11,0,0,1,DoS_UDP
1192,1.438577555635719,20,1179,0,0,0,60,1,33,984,425,0,0,0,0,0,0,0,0,0,0,23643,162,17690950,0,0,0,0,0,1,0,0,0,281,166,68,0,0,0,Normal
1324,0.6608852014307561,20,1287,0,0,0,62,6,0,4357,7198,1031,463451387,0,1,0,0,1,0,0,0,0,0,5613923,0,0,0,0,3,1,0,0,0,0,0,3466,4,0,0,Normal
1057,1.0253726767056635,20,1064,0,0,0,58,6,11,54661,0,621,1021259235,0,0,0,1,1,0,0,0,217,0,10192383,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Normal
188,0.6720361122030614,20,181,0,0,0,65,6,7,51700,7637,201,442486029,1,0,0,1,1,0,0,0,0,2,6513040,0,0,0,0,0,2,0,0,0,829,514,2025,2,0,0,Normal
678,0.07560202756604802,20,652,0,0,0,118,17,867,43222,0,86,0,0,0,0,0,0,0,0,0,906,1,18114208,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,DoS_UDP
1059,0.813879930350706,20,1018,0,0,1,32,6,1,31878,33583,1289,2060786398,0,0,0,1,1,0,0,0,34,0,0,0,0,0,0,2,3,0,0,0,898,0,0,0,0,0,Normal
994,1.2515460240819964,20,992,0,0,1,61,7,0,0,135,1229,1211392596,0,0,0,1,1,0,0,0,0,1,29605522,1,0,0,0,0,3,0,0,0,0,0,54,0,4,1,DoS_TCP
1339,0.690002567633073,20,1328,0,0,0,255,1,22,0,821,0,10361072,0,0,0,0,0,0,0,0,7838,66,31811672,0,0,0,0,2,0,0,0,0,0,807,0,0,0,0,Port_Scanning
118,0.3884610633788138,20,121,0,0,0,120,6,0,22232,8132,1317,1189005256,1,0,1,1,1,0,0,0,0,5,178501,0,0,0,0,0,1,0,0,0,288,99,589,4,0,0,Normal
742,0.7103293280542039,20,722,0,0,1,61,6,42,41264,4892,929,418435002,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,22,0,0,0,DoS_TCP
889,0.18710278147929796,20,828,0,0,1,62,6,7,7816,933,379,1851804902,1,1,1,0,1,0,0,0,0,0,17363392,0,0,0,0,0,5,0,0,22,10585,60353,0,0,0,144,DoS_TCP
758,1.2396240125313616,20,708,0,0,0,60,1,0,2026,294,0,28884680,0,0,0,0,0,1,6,4,17529,184,356104552,1,0,0,0,2,2,0,0,0,0,97,0,0,0,0,Normal
1224,0.6403479024327545,20,1207,0,0,1,121,1,0,0,0,18,0,0,0,0,0,0,0,0,0,23560,207,877570300,0,0,0,0,1,1,0,0,0,114,474,12,0,0,3,Normal
993,0.9259321649940793,20,1011,0,0,1,121,6,0,56777,0,297,1939877626,1,1,0,1,1,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,251,980,0,0,0,1,Normal
813,0.024762329651047632,20,816,0,0,1,129,6,17,20058,8133,1283,1050271724,1,1,1,0,1,0,0,0,220,0,7894854,69,13,0,1,0,205,0,0,0,0,0,0,0,0,0,DoS_TCP
738,0.268411432605639,20,746,0,0,1,250,6,0,54477,9696,1116,1643560219,0,0,0,1,1,0,0,0,53,9,2052584,92,12,1,0,132,104,0,0,0,0,0,0,0,0,1,Normal
703,0.1935466782796981,20,700,0,0,1,133,6,19,23688,8880,92,993015775,1,1,0,0,1,0,0,0,932,0,5450981,73,8,0,3,224,162,0,0,0,0,0,0,0,0,2,Normal
563,0.7057825087175413,20,549,0,0,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59941,123,814287306,0,0,0,0,0,0,0,0,0,305,0,0,0,0,2,Normal
276,0.891208,20,262,0,0,0,120,6,0,30249,21,580,1081885552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DoS_TCP
432,1.0445575301464676,20,368,0,0,1,52,1,8,1361,252,0,0,0,0,0,0,0,0,0,0,43314,237,961141411,1,0,0,0,0,1,0,0,0,82,632,0,0,0,0,Fingerprinting
559,0.5185697888150476,20,513,0,0,1,253,6,0,29679,10184,456,1313090199,0,0,1,0,1,0,0,0,0,2,11470772,12,8,0,3,80,97,0,0,0,0,90,49,0,0,1,DoS_UDP
1498,1.2443808135504995,20,1460,0,0,0,122,6,0,16005,706,1063,1439713593,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,15,1,0,10,0,Port_Scanning
1285,1.4564164434077083,20,1292,0,0,0,62,6,1,12981,7352,765,1973461994,1,1,1,1,1,0,0,0,0,0,13357773,0,0,0,0,0,0,0,0,0,638,0,485,4,0,2,Backdoor
306,0.7636509893169764,20,292,0,0,0,247,6,10,32407,344,1222,1548817689,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,353,0,915,2,0,0,Normal
815,0.7058586442837217,20,825,0,0,1,58,17,1377,49214,0,0,40840293,0,0,0,0,0,0,0,0,0,7,3980467,1,0,0,0,0,0,0,0,0,475,357,2704,0,0,0,Normal
1374,0.9717859610375067,20,1370,0,0,1,68,6,0,46882,1508,166,590224781,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3701,0,0,4,Normal
1254,0.725036372655227,20,1293,0,0,0,255,6,6,62137,0,640,1377574035,1,1,0,1,1,0,0,0,584,0,12260870,0,0,0,0,2,3,0,0,0,0,950,522,2,0,3,Normal
517,0.40946395257443197,20,531,0,0,0,62,1,1,0,644,0,6774616,0,0,0,0,0,0,0,0,28038,97,675128985,0,0,0,0,1,4,0,0,0,0,882,0,0,0,0,Normal
1326,0.2680939294442418,20,1315,0,0,1,126,17,303,17570,0,0,0,0,0,0,0,0,0,0,0,65,0,20668078,1,0,0,0,1,2,0,0,0,420,0,4578,0,0,1,DoS_UDP
846,0.906995,20,832,0,0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21241,102,860345542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
836,1.0415432526332034,20,775,0,0,1,131,6,8,39872,4055,1164,1423773211,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,2,Normal
584,0.72336418727127,20,580,0,0,0,251,17,1181,7681,726,0,20922978,0,0,0,0,0,0,0,0,0,7,20559249,1,0,0,0,0,0,0,0,3,41326,63372,57,0,0,44,Normal
1222,0.14694343604373863,20,1152,0,0,1,127,6,0,2404,1558,220,1494937230,1,1,1,0,1,0,0,0,97,0,15814031,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,Normal
1400,1.2392919016832982,20,1352,0,0,0,34,6,5,56882,7676,211,461019204,1,0,0,1,1,0,0,0,502,1,0,0,0,0,0,1,1,0,0,0,0,372,4184,1,0,0,Normal
1421,0.16558795524140124,20,1436,0,0,0,134,6,12,31027,1780,1170,1406703028,0,0,1,1,1,0,0,0,0,5,879364,0,0,0,0,0,2,0,0,0,290,624,88,0,0,0,Normal
1477,0.9863883914670643,20,1458,0,0,0,130,6,0,1608,7393,330,1782226709,1,1,0,1,1,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,28,101,553,0,0,2,Normal
684,0.06384540809311341,20,689,0,0,1,32,5,4,45961,7196,889,1647651198,0,0,1,1,1,0,0,0,0,0,19851013,0,0,0,0,0,0,0,0,0,724,0,1535,0,0,2,DoS_UDP
574,0.5057170740661047,20,545,0,0,1,255,6,31,30474,8834,445,1324668083,0,0,1,0,1,0,0,0,0,1,0,11,8,0,3,75,102,0,0,0,31,0,3,0,0,3,DoS_UDP
945,0.249967,20,931,0,0,1,60,6,0,54916,8080,601,1379592595,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4936,3,0,0,DoS_UDP
1421,0.4925495942562588,20,1430,0,0,0,59,6,2,41786,0,447,1496976914,1,0,0,1,1,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,Normal
682,0.8061556451656308,20,711,0,0,1,59,17,723,2003,0,5,64950450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,Port_Scanning
796,0.9018543280845104,20,858,0,0,1,124,7,6,11288,12166,318,1890423087,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,311,125,0,0,0,1,Normal
114,0.7748365748429378,20,60,0,0,0,65,1,0,498,516,0,20560615,0,0,0,0,0,0,0,0,18815,30,260473168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal
1471,1.4170451972211004,20,1465,0,0,1,119,6,0,52484,6357,598,737600779,0,1,0,1,1,0,0,0,150,0,5038510,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,Normal
1348,1.4050934058452014,20,1350,0,0,1,32,17,1196,30609,48671,0,0,0,0,0,0,0,0,0,0,0,0,11461336,0,0,0,0,0,1,0,0,0,262,401,0,0,0,1,Normal
1219,0.15001684017774908,20,1192,0,0,0,65,1,10,0,200,0,14626757,0,0,0,0,0,0,0,0,47786,229,142719607,0,0,0,0,3,0,0,0,0,0,136,0,0,0,0,Normal
478,0.3904484269211797,20,443,0,0,1,130,6,0,65331,0,1114,422016730,1,0,0,1,1,0,0,0,1163,2,0,0,0,0,0,0,5,0,0,0,82,48,61,0,0,0,Normal
504,0.4679433499908301,20,412,0,0,0,60,6,0,9350,1168,1063,1312965756,1,0,0,0,1,0,0,0,1109,0,6363412,0,0,0,0,3,1,0,0,11,53102,60647,135,0,0,39,Port_Scanning
593,1.1191932136557088,20,601,0,0,0,57,1,2,191,0,0,0,0,0,0,0,0,0,0,0,7164,203,487395637,0,0,0,0,0,2,0,0,0,220,0,56,0,0,0,Normal
503,0.7634867490235083,20,509,0,0,0,58,6,4,27064,632,390,249840494,1,1,0,0,1,0,0,0,786,0,0,1,0,0,0,0,1,0,0,16,13931,52961,12,0,0,117,Normal
775,1.4282642425558623,20,811,0,0,1,123,1,4,0,0,16,19812278,0,0,0,0,0,0,0,0,2494,161,171004479,0,0,0,0,2,0,0,0,0,59,0,41,0,0,0,Fingerprinting
1498,0.8521794033441638,20,1466,0,0,1,123,17,1114,6255,5964,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,298,382,19,0,0,2,Normal
1450,0.19225077382879252,20,1434,0,0,1,64,1,0,0,0,7,18077054,0,0,0,0,0,0,0,0,44874,37,360454456,0,0,0,0,0,1,0,0,0,1512,0,0,0,0,0,Password
818,0.12412790492924446,20,837,0,0,0,131,1,27,65,1095,0,0,0,0,0,0,0,0,0,0,0,186,36322312,0,0,0,0,1,7,0,0,0,309,0,82,0,0,0,DoS_UDP
596,0.62758655145793,20,572,0,0,1,130,6,40,36491,0,604,2061651415,1,1,0,1,1,0,0,0,0,1,3031795,0,0,0,0,3,0,0,0,0,0,873,0,0,0,0,Normal
1352,1.2869620492570542,20,1357,0,0,0,67,6,0,13228,8895,983,582482802,1,1,0,0,1,0,0,0,231,0,3250634,20,12,1,3,240,14,0,0,0,0,282,0,0,0,0,Ransomware
553,0.07760358255701853,20,549,0,0,1,122,1,11,0,0,21,11025495,0,0,0,0,0,0,0,0,13530,172,143459627,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,Normal
220,0.2736514778921649,20,236,0,0,0,127,6,0,52309,228,49,524232927,0,1,1,0,1,0,0,0,754,0,0,1,0,0,0,0,3,0,0,0,384,0,0,0,6,0,Normal
764,0.3421749148797546,20,749,0,0,0,68,17,27,16748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1002,938,37,0,0,0,Normal
790,1.488729,20,809,0,0,1,120,6,21,34064,26600,1165,1653676442,1,1,1,1,1,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,488,170,0,0,0,1,Scanning
302,0.6318169688787794,20,278,0,0,1,33,1,23,532,0,0,17167115,0,0,0,0,0,0,0,0,17913,143,953843160,0,0,0,0,0,2,0,0,0,0,0,79,0,0,0,Password
77,0.6217112967620089,20,121,0,0,1,32,17,372,6577,681,8,0,0,0,0,0,0,0,0,0,0,0,4151672,0,0,0,0,2,0,0,0,0,0,0,4961,2,0,0,Normal
393,0.8483157859044282,20,407,0,0,1,65,6,10,8497,1062,998,353010396,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2,0,0,0,23,61920,22197,67,0,0,161,Normal
