srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.89.236.182,56363,175.70.102.48,21,icmp,INT,17.095890087755482,5406,40744,120,254,4,5,-,4480254.20875447,192510.2760923956,2,39,0,0,0,0,5525.457621912876,1234.5858066767125,2,2506,98.28062701503119,85.26214159759759,1422428923,1422438901,57.36045877271888,328.239035374537,0.007122853743597032,0.0,5.8017233847364606e-05,0,2,0,0,0,14,5,16,8,1,2,9,Generic,1
175.16.220.226,21212,175.60.196.116,21,icmp,INT,13.228737734695308,5586,4842,56,129,5,1,http,4718893.756250295,1205504.9177481134,182,98,540,40,0,0,174.06053247994922,200.06305160499838,3,888,56.822028934469735,50.62694920135846,1422506181,1422524264,346.00360811492004,299.11141158798023,0.00011690085022383312,0.0,0.0,0,3,4,0,0,6,17,2,13,5,8,19,Fuzzers,1
175.46.216.208,42258,175.188.95.112,21,icmp,RST,1.413892652353991,43677,57990,68,63,3,4,-,6404832.27016888,4932490.868453107,76,120,838,0,58498134,0,414.6556372398209,668.846111109258,3,663,90.91675380520346,49.26869819455529,1422080835,1422073538,499.4549,341.8088512238159,0.0,0.0,0.0,0,2,0,0,0,8,17,13,10,10,1,18,Normal,0
175.167.167.52,13736,175.54.110.187,21,udp,REQ,26.5089186871532,53799,63679,41,73,3,3,ftp,8534432.197869925,471237.8585940762,158,70,1291,0,0,4122756,382.59495866019074,1332.9078024839928,1,805,26.422984428569347,76.93520091769285,1422028845,1422040557,11.281606732562675,168.60765407523695,0.0,0.0,0.0,0,3,0,0,0,17,4,19,17,8,9,2,Normal,0
175.124.4.249,40108,175.21.243.177,135,icmp,FIN,23.43771856678913,33131,20190,251,32,5,4,-,3255888.1806084095,9511648.662735783,191,161,0,0,5122290,0,171.05616103416946,0.01,0,509,35.649926857827786,14.156622482108306,1422498388,1422519698,388.7541486014499,60.52963768083659,0.00025074947129510313,0.0,0.002403278392961551,0,1,0,0,0,11,18,12,15,4,1,13,Normal,0
175.254.77.224,28515,175.104.11.76,719,udp,FIN,15.716898511395332,16227,63467,132,248,3,5,smtp,6568373.363779542,2646370.7203589412,18,5,0,662,0,0,727.1831234069248,10323.232052168263,1,4341,65.09835666488837,41.81219551219833,1422284882,1422288579,333.3067475112511,400.18589923371934,0.0,0.0,0.0,0,3,0,0,0,19,17,18,15,8,5,19,Normal,0
175.6.251.173,35145,175.53.202.113,21,icmp,INT,2.697685692237096,16756,53356,254,33,5,1,smtp,730737.7311376799,9903583.406074507,86,57,1363,1099,0,0,59.15997786625806,983.1083466184783,4,3413,10.139870941844851,82.72366735139668,1422445862,1422446669,141.32850272030285,363.390333339525,0.0012258216874555005,0.005655069427088817,0.0,0,4,0,0,0,19,9,13,12,8,10,13,Normal,0
175.6.110.120,6605,175.197.96.125,21,udp,FIN,24.37347809936589,99864,68143,126,127,5,3,ssh,6566583.025883933,8521520.371256676,32,36,0,468,0,0,3190.316427789205,2029.4246880010166,1,2993,37.972577896824,45.14511871548183,1422472458,1422490717,108.88321759800358,209.04209300111785,0.0,0.0019654611514206104,0.004804031327248211,0,0,0,0,0,9,14,6,10,10,2,5,Exploits,1
175.224.68.5,13892,175.120.248.99,1449,tcp,REQ,15.585170307810827,17637,14556,130,135,4,2,ssh,6708161.380706168,2589487.302642098,170,132,40333,52017,61472722,3817463301,276.70421399601,179.98635717676913,1,2294,27.77557114470417,24.154025195402777,1422514619,1422513748,421.79942336176697,270.95952845200065,0.4556764133902355,0.27832866012634194,0.19068973017966523,0,4,0,0,0,1,5,1,11,9,7,19,Normal,0
175.16.91.238,14893,175.161.8.247,21,tcp,FIN,22.701500230258162,95993,51171,32,128,1,4,dns,2342600.652489241,8595577.774418281,105,175,43658,50805,3271849334,4149503892,1372.3406854375214,209.82199329227583,0,775,43.017619498630644,83.21341924781827,1422269814,1422302437,318.3569550439955,289.25836332393794,0.2933907538387081,0.2905127259539744,0.10280915873974944,0,5,0,0,0,9,15,16,8,6,9,13,Normal,0
175.163.242.171,13425,175.47.92.216,858,tcp,REQ,2.8954258452091937,79051,52803,32,38,1,4,-,8981316.782917809,6689636.817841454,152,71,22029,55926,2154156748,3230742571,273.5432451441426,741.4937240232908,4,4006,66.21215199406856,7.385886030531815,1421978498,1421973644,290.23044017523085,119.7389925020031,0.055690393116006674,0.2681303217813916,0.02840354423591333,0,4,0,0,0,14,4,11,14,1,8,18,Normal,0
175.237.45.30,7136,175.46.93.187,1115,udp,RST,17.275952065617485,2465,22682,32,60,5,2,ftp,4483724.135767622,8875042.593585487,62,79,0,0,0,30981916,159.207132476753,371.99919366678887,5,1609,73.66488826414248,76.19977487943456,1422245571,1422269471,25.06005688371949,349.31943536325383,0.0,0.0,0.0,0,1,0,1,4,11,14,8,7,5,4,6,Normal,0
175.120.221.180,27474,175.201.162.183,21,tcp,INT,12.795698895483435,29739,86399,64,254,1,1,http,5458397.316755857,8523528.43935313,92,108,20592,38402,2963858052,516446648,256.66624491243067,775.9959401941268,0,170,14.242714245922691,88.99511789377026,1422393974,1422377287,484.29480192043184,71.57857907123336,0.0646378958071784,0.2389663947198629,0.25446135597377445,0,6,5,0,0,20,14,20,6,8,9,14,Normal,0
175.78.233.19,64463,175.164.108.26,11479,tcp,FIN,6.36468723910929,42671,47486,33,254,4,4,-,1674732.903311548,5432660.3738980945,122,162,63406,54506,1152170970,215772423,336.23211365018494,350.34756202272274,1,2525,85.7757234745536,0.7412916807158726,1422486196,1422495628,487.80212704187846,395.3579215700707,0.16970445971629136,0.07518889359062182,0.2549567237754194,0,4,0,0,0,18,5,14,2,4,4,12,Fuzzers,1
175.70.163.83,34358,175.198.202.5,1352,tcp,CON,15.30031719834049,88166,92782,253,32,0,1,smtp,5603020.820306627,2407563.72230323,149,125,2174,45975,2912196317,696143142,322.7966090621334,495.3325775270614,1,1129,54.89409439269841,91.9178600175173,1422236579,1422232918,124.88306016601106,194.05888284603097,0.19795796510023986,0.2519561275152773,0.2316331418884276,0,2,0,0,0,11,7,11,9,7,2,10,Exploits,1
175.215.101.69,64777,175.26.218.161,21,udp,RST,3.277981878231745,55252,50126,122,32,1,1,dns,1395167.7838065464,7880769.416148073,14,4,116,1116,0,4576623,4063.301232087318,4815.209587116051,0,2288,8.863257640361498,53.53523891668242,1422082249,1422046815,387.12584906453856,456.78818928862177,0.0016392600409995005,0.006049227526440154,0.0,0,5,0,0,0,14,6,2,20,1,1,4,Generic,1
175.219.126.64,15867,175.167.222.149,71,udp,INT,27.29473583279036,76236,2198,252,37,0,3,http,7490758.371256606,5215686.548560228,108,136,2506,0,27269157,16091132,589.025494978789,0.01,3,3849,82.38140192183492,68.67637486315195,1422024654,1422061179,235.25705784922664,118.51029441002048,0.0,0.0008374103907073546,0.006252606266554328,0,4,0,0,0,14,7,5,12,5,4,4,Normal,0
175.145.223.163,54400,175.145.50.23,21,icmp,REQ,2.701803604276396,4479,80610,254,32,3,5,-,7554043.72883277,9283419.573975876,21,163,104,0,90715367,0,0.92,426.8569441695331,3,4187,58.59790284417248,5.667626638882421,1422227489,1422237959,426.648120600482,103.68468160235903,0.0,0.0,0.0,0,6,0,0,0,15,18,13,4,4,8,3,Normal,0
175.166.8.157,44235,175.164.249.198,18600,icmp,INT,8.54482268059886,1200,25191,116,32,5,4,-,8322980.04340023,817880.7301552482,31,127,0,84,0,0,6.4657739251216455,379.88358353440844,4,4028,18.119803193112965,18.301637708704327,1422289666,1422290621,285.6984801965499,139.75970768902658,0.0,0.0,0.0026795006407892693,0,0,0,0,0,3,12,7,13,5,2,10,Normal,0
175.72.46.131,45583,175.232.195.231,593,icmp,FIN,21.311120116147638,52267,7063,67,254,0,5,-,4418208.89189701,791568.4485117096,175,56,92,0,0,30514952,217.9959154138413,100.72724873877375,1,3616,75.95364149851014,71.50944540109832,1422529797,1422551060,322.00522456867884,462.29359263089714,0.0,0.0025263570144239337,0.003752044292695581,0,6,0,0,0,1,11,6,6,3,10,19,Exploits,1
175.59.246.170,10513,175.123.124.55,21,udp,CON,20.524865625463555,13702,54339,32,64,2,3,-,7444234.6083441535,2382475.554552785,63,177,0,282,67533659,0,278.6891245816381,258.226850011995,3,1063,66.66093806555341,90.73166765999409,1422442385,1422463912,27.659996583148168,343.62794534514325,0.0015066861680459816,0.004725942864567548,0.0,0,6,0,0,0,7,19,20,2,6,7,13,Normal,0
175.99.125.186,5617,175.193.133.169,691,tcp,CON,27.355800587593688,80879,1112,33,36,3,4,dns,1312237.3862269968,1592607.0482685403,68,51,11037,9765,3670213151,1680067297,1073.4804298745064,494.0442121055215,3,294,39.45139306735523,50.49818476639751,1421997901,1422043923,111.36984158888538,220.49099580916607,0.4425919836378356,0.19056549467372366,0.13416475524990068,0,1,0,0,0,7,10,1,6,10,10,2,Normal,0
175.199.158.59,43046,175.126.145.114,21,icmp,CON,15.770270524673572,24009,3504,32,129,2,3,ftp,4740841.3000789415,8935962.171461161,66,141,398,0,0,20465078,267.3267659925146,0.01,3,1048,96.72632654792149,70.08789780502484,1422112570,1422133957,304.75847735812243,219.72247313332923,0.0,0.0028591822322324044,0.003403904049277369,0,5,0,0,0,20,14,17,18,5,6,16,Reconnaissance,1
175.130.178.131,7578,175.250.188.179,21,tcp,CON,27.845684271790486,97496,28967,70,253,0,2,-,6184190.895655995,6674682.15309595,179,164,19377,35333,2635308162,617725884,402.60779150333957,52.03344946867608,1,4965,57.57049033306415,64.46033668409376,1422096527,1422120647,9.082194325773226,379.7388350132278,0.33319009962624574,0.272913038752651,0.12087113935555907,0,4,0,0,0,3,17,7,14,3,7,9,Generic,1
175.1.114.178,14626,175.117.238.160,358,tcp,REQ,21.3764031642324,43998,97139,251,63,3,1,ssh,8241337.761727919,92233.60678752951,3,18,45471,3954,2339878314,578072013,14222.238990131671,5805.432031595969,3,1570,59.81452817235437,90.82831942395273,1422309254,1422319460,23.974831422845895,25.4532237670701,0.09967890721078755,0.05427407433066179,0.2695738129359278,0,5,0,0,0,6,11,18,8,3,4,1,Normal,0
175.129.249.103,58504,175.238.238.96,474,tcp,CON,4.471599917153178,6262,32200,68,32,2,2,-,422829.52688650804,4604208.135136286,95,170,55857,10071,2440599907,1994952176,0.92,0.01,3,540,35.336579769031275,21.29768414645184,1422477408,1422462801,76.16880906666312,498.9104,0.07454404203768651,0.21309909533247287,0.08305196059817532,0,0,0,0,0,18,7,17,12,1,8,13,Normal,0
175.123.8.229,3052,175.235.95.69,21,udp,FIN,16.27258618745863,45892,32707,32,32,2,3,ftp,2106680.553109278,3998875.5893837423,110,130,0,688,0,0,593.9878616237569,0.01,2,411,42.38175336525794,34.09179429215469,1421985316,1421975636,317.7817600563113,359.40374981277563,0.0,0.0037737348285562596,0.0,0,3,0,1,1,13,6,20,9,9,10,16,Normal,0
175.199.2.206,61593,175.46.74.121,349,icmp,FIN,2.4449190966111805,34721,27243,131,33,4,0,smtp,7073645.270645045,9237281.050711742,103,160,448,0,32682292,47326706,205.19276885907297,0.01,5,4252,27.47020895089021,94.49263502961692,1421990082,1421975321,472.3791962875424,413.1117231232382,0.01190893529573058,0.0,0.0,0,5,0,0,0,15,15,1,7,9,5,7,Exploits,1
175.242.254.46,43242,175.81.22.14,570,tcp,FIN,6.44222297184219,34637,42120,254,32,0,5,smtp,549310.0444149792,5516403.523555032,40,5,62847,15797,2564085006,1885160932,667.2533618824024,5571.1755214946725,5,2603,25.070834652495208,9.351781268755746,1422151072,1422166669,41.372897854851836,358.4514803828049,0.43108733406593486,0.11097473060027235,0.06696527175329078,0,3,0,0,0,19,16,2,13,3,4,20,DoS,1
175.230.80.237,1242,175.90.204.74,34486,udp,REQ,9.542215634108075,60333,86860,63,32,3,4,dns,6644658.135195226,9858879.205228455,104,46,0,783,19230185,0,634.2959597001908,1856.4835614604358,5,325,61.273805184870355,13.970060930944147,1422447916,1422479297,491.297518816801,294.3631796965563,0.0067113223998667175,0.0,0.003842852723805686,0,5,0,0,0,14,1,11,20,4,3,19,Normal,0
175.53.166.105,14514,175.230.84.65,21,tcp,INT,13.001108352890581,9534,82834,251,249,2,5,ftp,3898018.6716885064,1885935.9747125516,6,9,31418,15400,577214116,2020785407,1064.9042147316086,27723.22168482126,3,439,8.440015368392585,64.72360710623144,1422376974,1422384674,67.35453292537284,406.6401181831114,0.4274186287900189,0.051237558970831806,0.011495522052177158,0,0,0,1,0,18,13,6,3,1,5,5,Normal,0
175.85.101.113,29257,175.58.19.227,1266,tcp,RST,19.300884827344653,70339,65742,72,254,3,0,ftp,3124589.6998583484,4194872.428245097,72,188,35367,43399,2785228541,709323636,1003.0780745229383,416.16805283794486,4,1722,80.9474343237471,93.80767086278803,1422300095,1422347997,275.8752992152735,139.53444309988805,0.2295288538406678,0.2812421455854132,0.28094214651524296,0,5,0,0,0,5,6,17,16,1,6,14,Generic,1
175.176.208.162,37382,175.37.110.4,30386,icmp,REQ,12.129844121680788,87821,90671,55,55,4,2,-,5931763.959975933,9738220.158879962,192,36,857,0,13194995,76039218,438.953208658541,3206.345302848812,2,1677,77.39088109091891,38.52357321010445,1422094068,1422079024,120.27037779248619,389.781453149783,0.002992178776886117,0.0,0.0,0,2,0,0,0,17,9,2,1,3,8,7,Normal,0
175.94.164.120,22904,175.116.235.93,916,udp,REQ,28.727371441766163,33172,33657,36,67,0,5,ssh,4142445.9975579255,4010734.518781648,126,10,1121,0,0,25942784,646.5583879044231,2090.702800467685,4,424,90.60367922669221,52.20735101928873,1421944864,1421955488,286.1524931244686,494.17994739301355,0.0,0.0,0.0,0,4,0,0,0,11,18,16,10,10,6,4,Exploits,1
175.220.74.168,37349,175.80.162.18,21,tcp,INT,3.2032712882938466,43361,19511,32,125,3,3,smtp,3014088.6728120246,7489160.867149728,166,192,36259,21749,3282086012,485811086,300.84895446779564,0.01,1,208,75.85748046504456,61.06928247201719,1422211585,1422200245,301.6092422220386,296.05694052936025,0.31302931252183464,0.07029722311128286,0.0027916368598175506,0,0,0,0,0,16,5,17,19,8,6,6,Normal,0
175.3.139.93,35433,175.66.120.217,68,icmp,CON,26.170784309787916,49269,54884,65,64,2,4,-,7968680.021802797,8037600.829233356,110,108,200,2006,42628030,56389331,381.07175465032583,181.89693211475907,0,2637,87.43092859793235,57.577194662821235,1422354250,1422375451,395.35753167701813,219.462754145786,0.0,0.0077615851638852314,0.004818373017807408,0,3,0,0,0,9,10,6,5,8,6,17,Normal,0
175.236.20.211,64571,175.199.149.243,21,udp,INT,4.788466616177898,99864,47907,131,36,1,3,ftp,7916168.922416258,7198549.101593264,95,79,0,118,101942247,0,840.6776942983802,188.1904354946994,4,1573,28.239941689716936,95.17204604927292,1421972459,1421963522,339.5254126852843,239.58992315526052,0.009652628504089744,0.0,0.0,0,2,0,0,0,9,10,17,19,9,9,1,Normal,0
175.108.11.151,47037,175.86.63.94,42851,tcp,CON,1.6493820322101258,86037,34035,38,32,5,0,smtp,6627199.405094843,353325.8844493311,177,32,53426,57925,1712202177,2455589642,447.1250810389923,842.3223001555691,3,1240,20.18371908488683,70.39256356771683,1421943180,1421931414,145.0554849922136,337.5600722942855,0.33945186841277253,0.08068380136966993,0.18260211002450463,0,1,0,0,0,14,4,17,20,2,5,4,Normal,0
175.246.223.223,48182,175.132.243.250,1189,udp,FIN,11.491093446720773,95693,76428,36,125,1,4,-,766887.076068863,3111200.4971112926,182,32,1312,2,65082022,50818985,472.25026206261043,2503.8376469661875,2,1410,5.950329487715285,35.39908731219107,1422304245,1422308108,35.55654145031035,146.06279202243704,0.00762727226601679,0.0018783866784504333,0.0047701181609605455,0,5,0,0,0,3,17,7,6,2,10,6,Normal,0
175.167.167.52,12430,175.54.110.187,21,udp,REQ,26.41233587511353,55278,62210,32,64,3,3,ftp,8825211.37862797,379655.27929423377,156,66,0,0,101018687,8016883,368.9497721027956,1107.7371737125789,1,824,28.910187339468436,77.30158414726775,1422033725,1422047210,25.317017570245234,172.50347894088011,0.0,0.0,0.009695970188346193,0,3,0,0,0,17,4,19,17,8,9,2,Normal,0
175.134.73.225,50871,175.96.63.180,1251,tcp,CON,5.377996593589325,42860,96680,70,69,3,5,ssh,8571490.895305272,3008789.904101151,105,133,37333,30380,1811476985,3622779056,581.5108802170441,911.4842031452289,5,1951,52.69425201076798,64.76335778842498,1422178205,1422210678,142.42437451518484,81.01542590317858,0.03480188873381953,0.14886235978139087,0.2737707964893066,0,0,0,0,0,20,14,3,15,1,2,11,Fuzzers,1
175.11.222.124,34632,175.139.168.241,804,icmp,CON,29.560305555545728,51402,7056,138,126,0,1,ssh,5648210.446452745,8550427.181311589,59,65,0,438,0,39160268,942.8089835798612,0.01,3,1259,93.72270194687388,71.07515355423162,1422462960,1422479061,181.23965505795633,376.524310372219,0.0009135646056996553,0.0,0.007249010735666539,0,3,0,0,0,19,11,10,3,4,3,20,Normal,0
175.21.175.130,42029,175.74.174.139,21,udp,RST,4.090960898244169,76751,17980,63,246,0,3,smtp,8751608.123359399,9873909.187096724,139,13,0,1170,0,584549,566.6617896684417,1847.2302783662894,4,777,56.33233345771711,27.764475460627214,1422501943,1422510587,340.82207426256934,74.32831730622246,0.0,0.0012472806567673722,0.004993544666074426,0,1,0,0,0,11,15,4,11,6,9,13,Normal,0
175.18.133.140,28249,175.241.76.94,15086,udp,RST,16.616158922547925,39063,19598,254,32,3,2,ssh,5011906.538837213,6688878.296174251,160,179,703,0,0,28623410,341.3610169143719,0.01,1,4161,11.758406760857493,15.438844308120581,1422512657,1422535297,478.35054817078066,327.69154852267275,0.0,0.0028125680157382866,0.003079262970855451,0,1,0,0,0,16,12,2,8,8,4,3,Generic,1
175.43.87.47,45012,175.114.178.84,21,udp,RST,29.85833992808609,91323,83320,135,34,2,4,smtp,9847541.056834,9320393.87359793,178,68,0,841,131884945,116626286,645.4768787493638,1251.931841462176,3,4630,13.996223285219132,5.008512344637387,1422114233,1422134305,35.29602603569634,288.6894995207291,0.001335757619776525,0.005642026813644753,0.0,0,2,0,0,0,19,13,15,20,1,9,19,Exploits,1
175.9.254.39,28138,175.0.19.171,1094,icmp,INT,20.314696285419902,51687,76561,39,248,3,3,-,3855200.8661526544,7541566.603994964,18,137,0,206,19152915,0,2784.80167038352,723.5966167379745,1,9,39.47322833740554,68.52623118423777,1422436809,1422453643,47.78449468723248,260.1989991043167,0.0,0.0,0.0,0,2,0,0,0,11,10,13,2,2,6,18,Normal,0
175.58.177.179,57521,175.203.65.199,31122,tcp,REQ,23.789469307300728,62874,79596,254,58,0,2,-,2598565.988656414,2306045.740050774,104,20,41901,33795,2789244690,1785978615,686.281359240877,4946.948324885332,3,3502,37.34121875495501,92.3243166309878,1422209236,1422228201,251.04993641977754,114.45666454367773,0.30721626609154873,0.012862092768248927,0.1375791580862102,0,1,0,0,0,19,6,18,7,2,10,20,Exploits,1
175.174.181.213,8095,175.149.191.180,1238,tcp,CON,14.68067952732744,94530,97089,251,33,2,4,http,1936610.7603662622,1214401.862423661,102,57,60604,25275,3037161391,1698767930,1016.6630053894604,1371.225044568258,5,4809,11.98519622787528,91.51530020868654,1422402718,1422419087,332.0893450382315,486.3830843938323,0.06262559636742035,0.14852758692231852,0.1648182466252639,0,0,4,0,0,15,19,16,17,3,10,6,Normal,0
175.190.173.107,30764,175.3.161.221,375,icmp,INT,25.37229885126896,77019,67445,36,60,3,3,http,5576190.0803393815,5654260.352273278,192,87,1386,0,0,104969685,646.777683925156,1274.024659517305,0,214,81.85916629224208,63.775690064025284,1422184043,1422213410,161.19982954062408,406.17383478384346,0.010619144461557031,0.0,0.0,0,2,0,0,0,4,2,10,5,5,7,5,Normal,0
175.47.42.63,51231,175.48.232.98,21,tcp,REQ,17.907999078007585,63416,4205,127,127,4,5,dns,8403182.341971716,2156675.2588285785,107,25,884,16897,2214380181,772230703,600.5618154654676,96.43904590518234,2,4641,39.80302695535562,92.85600130514463,1421972627,1421993409,137.42868804024988,53.850156740560344,0.2640788603139,0.056800669705715165,0.1324762828132728,0,6,0,0,0,6,2,10,20,6,7,4,Reconnaissance,1
175.216.186.204,32594,175.162.147.46,495,udp,INT,29.1696476957791,16213,10666,254,127,0,1,-,9607861.579659576,28016.472210082517,10,13,0,979,22378310,0,1527.4372092187657,1147.450934178123,1,2531,39.07806646527236,25.205172573228392,1422149418,1422201952,37.09086993056378,122.44420160351004,0.0,0.0,0.0,0,5,0,0,0,5,11,11,3,4,1,11,Reconnaissance,1
175.13.72.254,9441,175.246.27.109,38,udp,FIN,4.356329384518944,27673,72676,254,128,0,1,smtp,5977953.981795977,608914.4929617635,182,182,1172,1297,0,58782733,281.0952315254714,706.9771788848922,0,3374,44.250701242741,57.75897257653132,1422366990,1422364600,128.15229215948176,62.025899837024305,0.0,0.0026734884142645527,0.0036469971377699408,0,2,0,0,0,17,4,11,11,5,3,1,Normal,0
175.108.11.151,47213,175.86.63.94,42775,tcp,CON,2.1292428842717124,82450,33526,32,33,5,0,smtp,6623885.750891485,95504.55688935457,176,30,54233,59617,1833057686,2301765456,540.9944331800612,884.4264864634088,3,1162,22.722052528563406,66.48350191402092,1421928298,1421937876,139.84744260481756,334.1626025600283,0.332279882089244,0.07832675361732336,0.18298356962939794,0,1,0,0,0,14,4,17,20,2,5,4,Normal,0
175.228.191.101,2934,175.237.77.89,1137,tcp,RST,9.097310347406582,12396,17038,64,118,2,2,ssh,4330429.840410414,1990687.8940392977,124,95,61898,11524,2881272038,1411961688,0.92,91.02978773411736,2,203,78.10777559650226,11.756805088332014,1422300636,1422287381,327.3060463498315,345.46346322364775,0.07140219895544446,0.296909,0.07925461920799845,0,1,0,0,0,18,6,11,18,7,8,9,Normal,0
